No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg°K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
167,09:23:00,31.640,60.920,58.910,43.410,42.010,31.530,1.200,16.522,17.546,0.726,1.137,698.000,1067.000,1.529,11.999,19.946,0.794,1.242,20.222,21.344,0.747,0.752,11.995,19.950,0.189,9.092,9.893,0.018,4155.000,91.244,45.246,9.092,55.138
168,09:23:30,31.670,60.930,58.940,43.430,42.030,31.540,1.206,16.521,17.544,0.729,1.141,700.500,1071.400,1.530,12.040,20.025,0.796,1.247,20.220,21.343,0.748,0.752,12.044,20.018,0.189,9.097,9.886,0.018,4155.000,91.700,45.285,9.097,55.171
169,09:24:00,31.700,60.950,58.960,43.450,42.060,31.540,1.212,16.520,17.543,0.731,1.145,702.600,1075.100,1.530,12.075,20.093,0.799,1.252,20.219,21.341,0.747,0.752,12.076,20.087,0.189,9.094,9.886,0.018,4155.000,92.156,45.354,9.094,55.239
170,09:24:30,31.720,60.960,58.980,43.470,42.080,31.550,1.216,16.519,17.542,0.733,1.148,704.100,1078.000,1.531,12.100,20.146,0.801,1.255,20.218,21.340,0.747,0.752,12.108,20.138,0.189,9.099,9.884,0.018,4155.000,92.460,45.381,9.099,55.265
171,09:25:00,31.750,60.970,59.010,43.480,42.110,31.550,1.218,16.517,17.541,0.733,1.150,705.000,1079.900,1.532,12.115,20.180,0.802,1.257,20.217,21.339,0.747,0.752,12.107,20.172,0.189,9.086,9.883,0.018,4155.000,92.612,45.376,9.086,55.259
172,09:25:30,31.780,60.990,59.040,43.500,42.140,31.560,1.220,16.516,17.539,0.734,1.152,705.300,1081.000,1.533,12.119,20.197,0.802,1.259,20.215,21.337,0.748,0.752,12.123,20.205,0.189,9.094,9.889,0.018,4155.000,92.765,45.404,9.094,55.293
173,09:26:00,31.810,61.020,59.070,43.530,42.170,31.560,1.220,16.514,17.538,0.734,1.152,705.200,1081.300,1.533,12.115,20.202,0.802,1.259,20.213,21.335,0.747,0.752,12.121,20.204,0.189,9.094,9.886,0.018,4155.000,92.765,45.391,9.094,55.278
174,09:26:30,31.840,61.070,59.120,43.570,42.200,31.560,1.221,16.511,17.536,0.733,1.152,704.900,1081.400,1.534,12.107,20.200,0.801,1.259,20.210,21.333,0.748,0.752,12.103,20.201,0.189,9.084,9.884,0.018,4155.000,92.841,45.424,9.084,55.308
175,09:27:00,31.870,61.130,59.180,43.610,42.250,31.570,1.221,16.508,17.533,0.733,1.152,704.600,1081.600,1.535,12.099,20.200,0.801,1.259,20.206,21.330,0.748,0.752,12.100,20.198,0.189,9.086,9.881,0.018,4155.000,92.841,45.416,9.086,55.297
176,09:27:30,31.890,61.200,59.250,43.660,42.300,31.570,1.222,16.503,17.530,0.733,1.153,704.700,1082.200,1.536,12.097,20.208,0.801,1.260,20.202,21.327,0.748,0.752,12.097,20.212,0.189,9.082,9.882,0.018,4155.000,92.917,45.428,9.082,55.310
177,09:28:00,31.920,61.290,59.330,43.720,42.350,31.570,1.224,16.498,17.526,0.734,1.154,705.300,1083.700,1.537,12.102,20.230,0.802,1.261,20.196,21.323,0.747,0.752,12.110,20.225,0.189,9.084,9.875,0.018,4155.000,93.069,45.439,9.084,55.314
178,09:28:30,31.950,61.390,59.420,43.790,42.420,31.580,1.227,16.492,17.522,0.735,1.157,706.400,1086.100,1.537,12.117,20.268,0.803,1.264,20.190,21.319,0.747,0.752,12.122,20.273,0.189,9.079,9.876,0.018,4155.000,93.297,45.450,9.079,55.326
179,09:29:00,31.980,61.510,59.530,43.870,42.480,31.580,1.232,16.486,17.518,0.736,1.160,708.200,1089.300,1.538,12.141,20.323,0.805,1.268,20.183,21.314,0.747,0.752,12.134,20.321,0.189,9.065,9.870,0.018,4155.000,93.677,45.501,9.065,55.372
180,09:29:30,32.010,61.620,59.630,43.950,42.550,31.580,1.237,16.479,17.514,0.739,1.164,710.500,1093.400,1.539,12.174,20.392,0.807,1.273,20.175,21.309,0.748,0.752,12.178,20.386,0.189,9.069,9.865,0.018,4155.000,94.057,45.515,9.069,55.380
181,09:30:00,32.040,61.740,59.740,44.030,42.630,31.590,1.244,16.473,17.509,0.741,1.169,713.000,1097.800,1.540,12.211,20.469,0.810,1.278,20.168,21.304,0.747,0.752,12.206,20.468,0.189,9.058,9.865,0.018,4155.000,94.589,45.589,9.058,55.454
182,09:30:30,32.070,61.860,59.840,44.110,42.700,31.590,1.250,16.466,17.505,0.744,1.174,715.600,1102.300,1.540,12.249,20.546,0.813,1.283,20.161,21.299,0.747,0.752,12.251,20.551,0.189,9.058,9.864,0.018,4155.000,95.046,45.622,9.058,55.486
183,09:31:00,32.100,61.960,59.940,44.180,42.770,31.590,1.256,16.460,17.500,0.746,1.178,717.900,1106.400,1.541,12.283,20.616,0.816,1.287,20.154,21.294,0.747,0.752,12.279,20.615,0.189,9.050,9.858,0.018,4155.000,95.502,45.671,9.050,55.529
184,09:31:30,32.120,62.050,60.020,44.250,42.830,31.590,1.261,16.455,17.497,0.748,1.182,719.700,1109.800,1.542,12.310,20.674,0.818,1.291,20.149,21.290,0.747,0.752,12.308,20.681,0.189,9.049,9.860,0.018,4155.000,95.882,45.712,9.049,55.572
185,09:32:00,32.150,62.120,60.100,44.300,42.880,31.600,1.264,16.451,17.493,0.749,1.184,721.000,1112.300,1.543,12.327,20.716,0.819,1.294,20.144,21.287,0.747,0.752,12.322,20.712,0.189,9.042,9.852,0.018,4155.000,96.110,45.718,9.042,55.570
186,09:32:30,32.180,62.180,60.150,44.350,42.930,31.600,1.267,16.447,17.491,0.750,1.186,721.700,1113.900,1.544,12.335,20.741,0.820,1.296,20.140,21.284,0.747,0.752,12.335,20.744,0.189,9.043,9.854,0.018,4155.000,96.338,45.760,9.043,55.614
187,09:33:00,32.210,62.220,60.200,44.380,42.960,31.600,1.268,16.445,17.489,0.750,1.187,721.800,1114.700,1.544,12.336,20.753,0.820,1.297,20.138,21.282,0.747,0.752,12.334,20.759,0.189,9.041,9.854,0.018,4155.000,96.414,45.764,9.041,55.617
188,09:33:30,32.240,62.240,60.230,44.400,42.990,31.600,1.268,16.443,17.487,0.750,1.187,721.600,1114.900,1.545,12.331,20.755,0.820,1.297,20.136,21.280,0.747,0.752,12.332,20.757,0.189,9.042,9.851,0.018,4155.000,96.414,45.756,9.042,55.606
189,09:34:00,32.260,62.250,60.250,44.420,43.020,31.600,1.268,16.442,17.486,0.750,1.187,721.300,1115.100,1.546,12.325,20.756,0.819,1.297,20.135,21.279,0.747,0.752,12.332,20.756,0.189,9.046,9.848,0.018,4155.000,96.414,45.747,9.046,55.596
190,09:34:30,32.290,62.260,60.260,44.430,43.030,31.610,1.269,16.442,17.485,0.749,1.187,721.200,1115.500,1.547,12.323,20.762,0.819,1.298,20.134,21.278,0.747,0.752,12.315,20.755,0.189,9.035,9.844,0.018,4155.000,96.490,45.767,9.035,55.611
191,09:35:00,32.320,62.260,60.280,44.440,43.050,31.610,1.270,16.441,17.484,0.750,1.188,721.600,1116.500,1.547,12.328,20.780,0.819,1.299,20.133,21.277,0.748,0.752,12.331,20.771,0.189,9.041,9.843,0.018,4155.000,96.566,45.762,9.041,55.605
192,09:35:30,32.340,62.280,60.300,44.460,43.080,31.610,1.273,16.440,17.483,0.751,1.191,722.400,1118.400,1.548,12.342,20.814,0.820,1.301,20.132,21.275,0.748,0.752,12.346,20.822,0.189,9.043,9.851,0.018,4155.000,96.794,45.792,9.043,55.643
193,09:36:00,32.370,62.300,60.330,44.480,43.110,31.610,1.277,16.438,17.481,0.752,1.194,724.000,1121.300,1.549,12.366,20.865,0.822,1.304,20.130,21.274,0.747,0.752,12.361,20.872,0.189,9.034,9.849,0.018,4155.000,97.099,45.817,9.034,55.666
194,09:36:30,32.400,62.340,60.380,44.520,43.140,31.610,1.283,16.436,17.479,0.754,1.198,726.000,1125.100,1.550,12.399,20.933,0.824,1.309,20.127,21.271,0.748,0.752,12.393,20.940,0.189,9.032,9.847,0.018,4155.000,97.555,45.877,9.032,55.724
195,09:37:00,32.420,62.410,60.440,44.560,43.190,31.610,1.289,16.432,17.477,0.757,1.202,728.500,1129.500,1.550,12.439,21.011,0.827,1.314,20.123,21.268,0.747,0.752,12.439,21.007,0.189,9.034,9.841,0.018,4155.000,98.011,45.912,9.034,55.753
196,09:37:30,32.440,62.490,60.520,44.620,43.240,31.620,1.296,16.427,17.473,0.760,1.207,731.200,1134.200,1.551,12.480,21.094,0.830,1.319,20.118,21.265,0.747,0.752,12.485,21.090,0.189,9.034,9.838,0.018,4155.000,98.543,45.970,9.034,55.808
197,09:38:00,32.470,62.580,60.610,44.690,43.310,31.620,1.302,16.422,17.469,0.762,1.212,733.800,1138.800,1.552,12.519,21.173,0.833,1.325,20.112,21.260,0.747,0.752,12.514,21.172,0.189,9.023,9.837,0.018,4155.000,99.000,45.996,9.023,55.833
198,09:38:30,32.490,62.700,60.710,44.770,43.380,31.620,1.308,16.415,17.465,0.765,1.216,736.100,1142.900,1.553,12.552,21.242,0.836,1.329,20.105,21.255,0.747,0.752,12.557,21.237,0.189,9.026,9.832,0.018,4155.000,99.456,46.043,9.026,55.874
199,09:39:00,32.520,62.820,60.820,44.850,43.450,31.620,1.313,16.408,17.460,0.766,1.220,737.900,1146.200,1.553,12.575,21.297,0.838,1.333,20.097,21.250,0.747,0.752,12.569,21.301,0.189,9.012,9.833,0.018,4155.000,99.836,46.086,9.012,55.918
200,09:39:30,32.540,62.950,60.940,44.940,43.530,31.620,1.317,16.401,17.455,0.768,1.222,739.100,1148.600,1.554,12.588,21.333,0.839,1.336,20.089,21.245,0.747,0.752,12.596,21.330,0.189,9.017,9.826,0.018,4155.000,100.140,46.129,9.017,55.955
201,09:40:00,32.560,63.070,61.050,45.020,43.600,31.630,1.319,16.394,17.451,0.768,1.224,739.600,1150.000,1.555,12.592,21.353,0.839,1.337,20.082,21.240,0.747,0.752,12.591,21.360,0.189,9.007,9.827,0.018,4155.000,100.292,46.143,9.007,55.971
202,09:40:30,32.580,63.190,61.150,45.090,43.670,31.630,1.320,16.388,17.446,0.768,1.224,739.800,1150.800,1.556,12.587,21.360,0.839,1.338,20.075,21.235,0.747,0.752,12.586,21.354,0.189,9.001,9.818,0.018,4155.000,100.368,46.146,9.001,55.964
203,09:41:00,32.600,63.290,61.250,45.160,43.730,31.630,1.320,16.382,17.443,0.768,1.225,739.700,1151.100,1.556,12.580,21.361,0.839,1.338,20.068,21.231,0.747,0.752,12.581,21.368,0.189,8.999,9.822,0.018,4155.000,100.368,46.134,8.999,55.956
204,09:41:30,32.620,63.370,61.320,45.220,43.780,31.630,1.321,16.377,17.439,0.768,1.225,739.600,1151.500,1.557,12.574,21.364,0.839,1.339,20.063,21.228,0.747,0.752,12.578,21.363,0.189,8.998,9.816,0.018,4155.000,100.444,46.153,8.998,55.969
205,09:42:00,32.640,63.430,61.390,45.260,43.830,31.640,1.322,16.373,17.437,0.768,1.226,739.700,1152.300,1.558,12.573,21.375,0.839,1.340,20.059,21.225,0.747,0.752,12.574,21.378,0.189,8.994,9.816,0.018,4155.000,100.520,46.156,8.994,55.972
206,09:42:30,32.660,63.480,61.430,45.300,43.860,31.640,1.324,16.370,17.435,0.769,1.227,740.400,1153.900,1.558,12.581,21.401,0.840,1.342,20.056,21.223,0.747,0.751,12.589,21.393,0.189,8.996,9.809,0.018,4155.000,100.672,46.162,8.996,55.971
207,09:43:00,32.680,63.510,61.470,45.320,43.890,31.640,1.328,16.369,17.433,0.770,1.230,741.600,1156.400,1.559,12.601,21.445,0.841,1.344,20.054,21.221,0.747,0.752,12.604,21.443,0.189,8.993,9.811,0.018,4155.000,100.976,46.201,8.993,56.012
208,09:43:30,32.700,63.530,61.490,45.340,43.910,31.640,1.333,16.367,17.432,0.772,1.234,743.500,1159.800,1.560,12.631,21.507,0.843,1.348,20.052,21.220,0.747,0.752,12.635,21.511,0.189,8.992,9.813,0.018,4155.000,101.357,46.239,8.992,56.052
209,09:44:00,32.720,63.540,61.510,45.350,43.930,31.650,1.339,16.366,17.431,0.774,1.238,745.900,1164.100,1.561,12.671,21.585,0.846,1.353,20.051,21.219,0.747,0.752,12.667,21.580,0.189,8.985,9.808,0.018,4155.000,101.813,46.275,8.985,56.084
210,09:44:30,32.730,63.540,61.530,45.360,43.950,31.650,1.346,16.366,17.430,0.777,1.243,748.600,1168.900,1.561,12.717,21.672,0.849,1.359,20.051,21.218,0.747,0.752,12.716,21.665,0.189,8.988,9.807,0.018,4155.000,102.345,46.326,8.988,56.133
211,09:45:00,32.750,63.550,61.550,45.370,43.970,31.650,1.353,16.365,17.429,0.780,1.249,751.400,1173.800,1.562,12.763,21.762,0.852,1.365,20.050,21.217,0.747,0.751,12.765,21.769,0.189,8.988,9.812,0.018,4155.000,102.877,46.373,8.988,56.185
212,09:45:30,32.770,63.570,61.570,45.380,43.990,31.660,1.360,16.364,17.428,0.783,1.253,754.000,1178.400,1.563,12.806,21.845,0.855,1.370,20.048,21.215,0.747,0.752,12.813,21.837,0.189,8.991,9.805,0.018,4155.000,103.410,46.431,8.991,56.236
213,09:46:00,32.780,63.590,61.610,45.410,44.020,31.660,1.366,16.362,17.427,0.785,1.258,756.200,1182.300,1.564,12.841,21.916,0.858,1.374,20.047,21.214,0.747,0.752,12.844,21.923,0.189,8.987,9.811,0.018,4155.000,103.866,46.482,8.987,56.293
214,09:46:30,32.800,63.630,61.650,45.430,44.050,31.670,1.370,16.359,17.425,0.786,1.261,757.800,1185.400,1.564,12.866,21.970,0.860,1.378,20.044,21.212,0.746,0.752,12.858,21.973,0.189,8.978,9.808,0.018,4155.000,104.170,46.496,8.978,56.304
215,09:47:00,32.810,63.690,61.710,45.470,44.090,31.670,1.373,16.356,17.423,0.787,1.263,758.800,1187.500,1.565,12.880,22.005,0.861,1.380,20.040,21.209,0.746,0.752,12.872,22.005,0.189,8.976,9.805,0.018,4155.000,104.398,46.515,8.976,56.320
216,09:47:30,32.820,63.760,61.780,45.520,44.130,31.680,1.375,16.352,17.420,0.788,1.264,759.200,1188.700,1.566,12.883,22.023,0.861,1.382,20.036,21.207,0.747,0.751,12.885,22.019,0.189,8.980,9.801,0.018,4155.000,104.550,46.536,8.980,56.337
217,09:48:00,32.840,63.840,61.850,45.570,44.180,31.680,1.376,16.347,17.417,0.788,1.265,759.200,1189.300,1.566,12.879,22.029,0.861,1.382,20.031,21.203,0.747,0.752,12.881,22.033,0.189,8.977,9.802,0.018,4155.000,104.626,46.547,8.977,56.348
218,09:48:30,32.850,63.930,61.940,45.630,44.230,31.690,1.376,16.342,17.414,0.788,1.265,759.100,1189.600,1.567,12.871,22.030,0.861,1.383,20.025,21.200,0.747,0.751,12.877,22.029,0.189,8.976,9.798,0.018,4155.000,104.626,46.535,8.976,56.333
219,09:49:00,32.860,64.030,62.030,45.690,44.280,31.690,1.377,16.336,17.410,0.788,1.266,759.100,1190.100,1.568,12.865,22.034,0.861,1.383,20.019,21.196,0.746,0.752,12.873,22.041,0.189,8.972,9.799,0.018,4155.000,104.702,46.549,8.972,56.348
220,09:49:30,32.870,64.130,62.120,45.750,44.340,31.700,1.379,16.331,17.407,0.788,1.267,759.400,1191.100,1.568,12.865,22.048,0.861,1.384,20.012,21.192,0.747,0.752,12.869,22.055,0.189,8.966,9.797,0.018,4155.000,104.854,46.578,8.966,56.374
221,09:50:00,32.880,64.240,62.210,45.810,44.390,31.700,1.381,16.325,17.403,0.789,1.269,760.300,1193.000,1.569,12.874,22.077,0.862,1.386,20.006,21.188,0.747,0.752,12.880,22.084,0.189,8.964,9.795,0.018,4155.000,105.006,46.571,8.964,56.365
222,09:50:30,32.890,64.330,62.300,45.870,44.450,31.710,1.385,16.319,17.400,0.790,1.271,761.700,1195.800,1.570,12.893,22.124,0.863,1.390,20.000,21.185,0.747,0.751,12.892,22.115,0.189,8.955,9.785,0.018,4155.000,105.311,46.596,8.955,56.382
223,09:51:00,32.910,64.420,62.380,45.930,44.500,31.710,1.391,16.314,17.397,0.792,1.275,763.700,1199.500,1.571,12.922,22.188,0.866,1.394,19.994,21.181,0.746,0.751,12.921,22.181,0.189,8.952,9.784,0.018,4155.000,105.767,46.654,8.952,56.438
224,09:51:30,32.920,64.500,62.450,45.980,44.540,31.720,1.397,16.310,17.394,0.795,1.280,766.200,1203.900,1.571,12.960,22.265,0.868,1.399,19.989,21.178,0.747,0.751,12.966,22.264,0.189,8.954,9.785,0.018,4155.000,106.223,46.684,8.954,56.469
225,09:52:00,32.930,64.560,62.510,46.010,44.580,31.730,1.404,16.306,17.392,0.797,1.285,768.900,1208.700,1.572,13.001,22.349,0.871,1.404,19.985,21.176,0.747,0.752,12.996,22.349,0.189,8.943,9.783,0.018,4155.000,106.755,46.731,8.943,56.514
226,09:52:30,32.930,64.610,62.560,46.050,44.610,31.730,1.411,16.303,17.390,0.800,1.290,771.500,1213.400,1.573,13.043,22.433,0.874,1.410,19.982,21.174,0.747,0.751,13.042,22.433,0.189,8.945,9.782,0.018,4155.000,107.288,46.782,8.945,56.564
227,09:53:00,32.940,64.640,62.600,46.070,44.630,31.740,1.418,16.301,17.389,0.802,1.294,773.900,1217.600,1.573,13.081,22.508,0.877,1.415,19.980,21.172,0.747,0.751,13.073,22.501,0.189,8.938,9.778,0.018,4155.000,107.820,46.852,8.938,56.630
228,09:53:30,32.950,64.660,62.620,46.080,44.650,31.750,1.423,16.300,17.388,0.804,1.298,775.700,1221.000,1.574,13.110,22.570,0.879,1.419,19.979,21.171,0.747,0.751,13.105,22.570,0.189,8.939,9.780,0.018,4155.000,108.200,46.887,8.939,56.667
229,09:54:00,32.960,64.660,62.640,46.080,44.670,31.760,1.426,16.300,17.387,0.806,1.301,776.900,1223.400,1.575,13.130,22.615,0.880,1.421,19.978,21.171,0.747,0.752,13.138,22.620,0.189,8.947,9.783,0.018,4155.000,108.428,46.893,8.947,56.676
230,09:54:30,32.970,64.660,62.650,46.080,44.670,31.770,1.429,16.299,17.387,0.806,1.302,777.500,1224.900,1.575,13.140,22.641,0.881,1.423,19.978,21.170,0.747,0.752,13.137,22.638,0.189,8.940,9.779,0.018,4155.000,108.656,46.934,8.940,56.713
231,09:55:00,32.980,64.650,62.650,46.080,44.680,31.770,1.430,16.300,17.387,0.806,1.303,777.600,1225.600,1.576,13.142,22.653,0.881,1.424,19.978,21.170,0.747,0.751,13.138,22.655,0.189,8.939,9.780,0.018,4155.000,108.732,46.940,8.939,56.721
232,09:55:30,32.990,64.640,62.650,46.070,44.680,31.780,1.430,16.300,17.387,0.806,1.303,777.400,1225.700,1.577,13.138,22.656,0.881,1.424,19.978,21.170,0.746,0.752,13.138,22.655,0.189,8.942,9.780,0.018,4155.000,108.732,46.937,8.942,56.716
233,09:56:00,32.990,64.640,62.660,46.070,44.690,31.790,1.430,16.299,17.387,0.806,1.303,777.000,1225.700,1.577,13.132,22.657,0.881,1.424,19.978,21.170,0.746,0.752,13.137,22.655,0.189,8.946,9.780,0.018,4155.000,108.732,46.937,8.946,56.716
234,09:56:30,33.000,64.650,62.680,46.070,44.690,31.800,1.430,16.299,17.387,0.806,1.303,776.900,1226.100,1.578,13.130,22.662,0.880,1.425,19.977,21.170,0.747,0.751,13.137,22.655,0.189,8.947,9.776,0.018,4155.000,108.732,46.921,8.947,56.698
235,09:57:00,33.010,64.670,62.700,46.090,44.710,31.810,1.432,16.297,17.386,0.806,1.304,777.200,1227.100,1.579,13.133,22.679,0.881,1.426,19.976,21.169,0.746,0.751,13.135,22.671,0.189,8.942,9.775,0.018,4155.000,108.884,46.949,8.942,56.724
236,09:57:30,33.020,64.710,62.740,46.110,44.730,31.820,1.435,16.295,17.385,0.807,1.306,778.100,1228.900,1.579,13.145,22.712,0.882,1.428,19.973,21.168,0.746,0.751,13.150,22.705,0.189,8.942,9.776,0.018,4155.000,109.112,46.978,8.942,56.754
237,09:58:00,33.030,64.770,62.800,46.140,44.760,31.830,1.439,16.292,17.383,0.808,1.309,779.600,1231.800,1.580,13.167,22.761,0.883,1.431,19.969,21.165,0.747,0.752,13.164,22.754,0.189,8.934,9.774,0.018,4155.000,109.417,46.998,8.934,56.772
238,09:58:30,33.030,64.840,62.860,46.190,44.800,31.840,1.444,16.287,17.380,0.810,1.313,781.500,1235.400,1.581,13.196,22.825,0.885,1.435,19.965,21.163,0.747,0.752,13.192,22.820,0.189,8.932,9.773,0.018,4155.000,109.797,47.024,8.932,56.797
239,09:59:00,33.040,64.930,62.940,46.240,44.850,31.850,1.451,16.283,17.377,0.813,1.318,783.900,1239.700,1.581,13.231,22.898,0.888,1.440,19.959,21.160,0.747,0.751,13.238,22.903,0.189,8.935,9.775,0.018,4155.000,110.329,47.088,8.935,56.863
240,09:59:30,33.050,65.020,63.030,46.300,44.900,31.860,1.457,16.277,17.374,0.815,1.322,786.300,1244.100,1.582,13.267,22.974,0.891,1.445,19.954,21.156,0.746,0.752,13.266,22.968,0.189,8.927,9.768,0.018,4155.000,110.785,47.116,8.927,56.884
241,10:00:00,33.060,65.120,63.120,46.360,44.950,31.870,1.463,16.272,17.371,0.817,1.327,788.600,1248.200,1.583,13.300,23.046,0.893,1.450,19.947,21.152,0.747,0.751,13.294,23.051,0.189,8.920,9.771,0.018,4155.000,111.241,47.154,8.920,56.925
242,10:00:30,33.070,65.220,63.200,46.410,45.000,31.880,1.469,16.266,17.367,0.819,1.330,790.600,1251.800,1.583,13.327,23.106,0.895,1.454,19.942,21.149,0.747,0.751,13.322,23.098,0.189,8.916,9.763,0.018,4155.000,111.698,47.211,8.916,56.974
243,10:01:00,33.080,65.310,63.280,46.470,45.050,31.890,1.473,16.261,17.364,0.821,1.333,791.900,1254.500,1.584,13.344,23.150,0.897,1.457,19.936,21.145,0.746,0.751,13.350,23.146,0.189,8.920,9.762,0.018,4155.000,112.002,47.238,8.920,57.000
244,10:01:30,33.080,65.380,63.350,46.510,45.090,31.900,1.475,16.257,17.362,0.821,1.335,792.700,1256.100,1.585,13.352,23.177,0.898,1.459,19.931,21.143,0.746,0.751,13.347,23.178,0.189,8.909,9.763,0.018,4155.000,112.154,47.242,8.909,57.005
245,10:02:00,33.090,65.440,63.410,46.550,45.130,31.910,1.476,16.254,17.360,0.821,1.336,792.800,1256.900,1.585,13.351,23.187,0.898,1.460,19.928,21.140,0.746,0.751,13.345,23.193,0.189,8.906,9.763,0.018,4155.000,112.230,47.244,8.906,57.007
246,10:02:30,33.100,65.470,63.440,46.570,45.150,31.920,1.476,16.251,17.358,0.821,1.336,792.500,1256.900,1.586,13.344,23.185,0.897,1.460,19.925,21.139,0.747,0.751,13.342,23.190,0.189,8.908,9.762,0.018,4155.000,112.230,47.244,8.908,57.006
247,10:03:00,33.110,65.490,63.470,46.580,45.160,31.930,1.476,16.250,17.358,0.821,1.335,792.000,1256.600,1.587,13.334,23.178,0.897,1.459,19.924,21.138,0.746,0.752,13.341,23.173,0.189,8.913,9.757,0.018,4155.000,112.230,47.255,8.913,57.012
248,10:03:30,33.120,65.490,63.470,46.580,45.170,31.940,1.475,16.250,17.358,0.820,1.335,791.500,1256.300,1.587,13.325,23.173,0.896,1.459,19.924,21.138,0.746,0.751,13.325,23.173,0.189,8.907,9.759,0.018,4155.000,112.154,47.234,8.907,56.994
249,10:04:00,33.130,65.470,63.470,46.570,45.160,31.950,1.476,16.251,17.358,0.820,1.335,791.300,1256.500,1.588,13.322,23.177,0.896,1.459,19.925,21.138,0.746,0.752,13.326,23.173,0.189,8.910,9.758,0.018,4155.000,112.230,47.259,8.910,57.017
250,10:04:30,33.140,65.450,63.460,46.560,45.160,31.960,1.477,16.252,17.359,0.820,1.336,791.600,1257.500,1.589,13.328,23.196,0.896,1.460,19.926,21.139,0.747,0.752,13.327,23.192,0.189,8.907,9.758,0.018,4155.000,112.306,47.253,8.907,57.011
251,10:05:00,33.150,65.430,63.440,46.540,45.150,31.970,1.480,16.253,17.359,0.821,1.338,792.500,1259.400,1.589,13.345,23.232,0.897,1.463,19.927,21.140,0.747,0.751,13.344,23.226,0.189,8.909,9.758,0.018,4155.000,112.534,47.278,8.909,57.036
252,10:05:30,33.170,65.400,63.430,46.530,45.150,31.980,1.484,16.254,17.360,0.823,1.341,793.900,1262.200,1.590,13.371,23.286,0.899,1.466,19.928,21.140,0.746,0.751,13.377,23.280,0.189,8.915,9.759,0.018,4155.000,112.838,47.301,8.915,57.059
253,10:06:00,33.180,65.390,63.430,46.520,45.150,31.990,1.490,16.254,17.360,0.825,1.345,795.900,1265.900,1.590,13.404,23.353,0.901,1.470,19.928,21.140,0.747,0.751,13.410,23.349,0.189,8.914,9.759,0.018,4155.000,113.294,47.353,8.914,57.112
254,10:06:30,33.190,65.400,63.440,46.530,45.160,32.000,1.496,16.254,17.359,0.827,1.350,798.200,1270.000,1.591,13.442,23.428,0.904,1.475,19.928,21.140,0.746,0.751,13.442,23.435,0.189,8.910,9.763,0.018,4155.000,113.751,47.390,8.910,57.153
255,10:07:00,33.200,65.420,63.470,46.550,45.180,32.010,1.502,16.252,17.358,0.829,1.354,800.400,1274.100,1.592,13.478,23.502,0.906,1.480,19.926,21.139,0.747,0.751,13.473,23.503,0.189,8.906,9.760,0.018,4155.000,114.207,47.427,8.906,57.187
256,10:07:30,33.220,65.460,63.510,46.570,45.210,32.020,1.508,16.250,17.356,0.831,1.358,802.500,1277.800,1.592,13.510,23.568,0.909,1.484,19.924,21.137,0.746,0.751,13.504,23.569,0.189,8.903,9.759,0.018,4155.000,114.663,47.479,8.903,57.238
257,10:08:00,33.230,65.520,63.560,46.610,45.250,32.040,1.513,16.247,17.354,0.833,1.361,804.100,1280.800,1.593,13.533,23.620,0.910,1.487,19.920,21.134,0.747,0.752,13.534,23.619,0.189,8.905,9.757,0.018,4155.000,115.043,47.525,8.905,57.282
258,10:08:30,33.240,65.590,63.630,46.660,45.290,32.050,1.516,16.242,17.351,0.834,1.363,805.100,1282.900,1.594,13.546,23.654,0.911,1.490,19.915,21.131,0.747,0.751,13.546,23.649,0.189,8.902,9.754,0.018,4155.000,115.271,47.541,8.902,57.294
259,10:09:00,33.260,65.680,63.710,46.720,45.340,32.060,1.517,16.237,17.348,0.834,1.364,805.400,1284.000,1.594,13.547,23.669,0.912,1.491,19.910,21.128,0.746,0.751,13.542,23.663,0.189,8.896,9.751,0.018,4155.000,115.347,47.531,8.896,57.282
260,10:09:30,33.270,65.770,63.790,46.780,45.390,32.070,1.518,16.232,17.345,0.834,1.365,805.300,1284.300,1.595,13.539,23.668,0.912,1.491,19.904,21.124,0.746,0.751,13.537,23.676,0.189,8.894,9.754,0.018,4155.000,115.423,47.552,8.894,57.306
261,10:10:00,33.290,65.860,63.880,46.840,45.450,32.080,1.517,16.227,17.342,0.833,1.364,804.800,1284.000,1.595,13.525,23.657,0.911,1.491,19.898,21.120,0.746,0.751,13.517,23.654,0.189,8.887,9.747,0.018,4155.000,115.347,47.531,8.887,57.279
